val\COCO_val2014_000000000133.jpg	maps\val\COCO_val2014_000000000133.png
val\COCO_val2014_000000160341.jpg	maps\val\COCO_val2014_000000160341.png
val\COCO_val2014_000000160531.jpg	maps\val\COCO_val2014_000000160531.png
val\COCO_val2014_000000160811.jpg	maps\val\COCO_val2014_000000160811.png
val\COCO_val2014_000000160836.jpg	maps\val\COCO_val2014_000000160836.png
val\COCO_val2014_000000160860.jpg	maps\val\COCO_val2014_000000160860.png
val\COCO_val2014_000000161010.jpg	maps\val\COCO_val2014_000000161010.png
val\COCO_val2014_000000161047.jpg	maps\val\COCO_val2014_000000161047.png
val\COCO_val2014_000000161231.jpg	maps\val\COCO_val2014_000000161231.png
val\COCO_val2014_000000161609.jpg	maps\val\COCO_val2014_000000161609.png
val\COCO_val2014_000000161720.jpg	maps\val\COCO_val2014_000000161720.png
val\COCO_val2014_000000161772.jpg	maps\val\COCO_val2014_000000161772.png
val\COCO_val2014_000000161807.jpg	maps\val\COCO_val2014_000000161807.png
val\COCO_val2014_000000161940.jpg	maps\val\COCO_val2014_000000161940.png
val\COCO_val2014_000000162249.jpg	maps\val\COCO_val2014_000000162249.png
val\COCO_val2014_000000162454.jpg	maps\val\COCO_val2014_000000162454.png
val\COCO_val2014_000000162579.jpg	maps\val\COCO_val2014_000000162579.png
val\COCO_val2014_000000162627.jpg	maps\val\COCO_val2014_000000162627.png
val\COCO_val2014_000000162952.jpg	maps\val\COCO_val2014_000000162952.png
val\COCO_val2014_000000162998.jpg	maps\val\COCO_val2014_000000162998.png
val\COCO_val2014_000000163057.jpg	maps\val\COCO_val2014_000000163057.png
val\COCO_val2014_000000163112.jpg	maps\val\COCO_val2014_000000163112.png
val\COCO_val2014_000000163518.jpg	maps\val\COCO_val2014_000000163518.png
val\COCO_val2014_000000163589.jpg	maps\val\COCO_val2014_000000163589.png
val\COCO_val2014_000000163611.jpg	maps\val\COCO_val2014_000000163611.png
val\COCO_val2014_000000163710.jpg	maps\val\COCO_val2014_000000163710.png
val\COCO_val2014_000000163831.jpg	maps\val\COCO_val2014_000000163831.png
val\COCO_val2014_000000164005.jpg	maps\val\COCO_val2014_000000164005.png
val\COCO_val2014_000000164104.jpg	maps\val\COCO_val2014_000000164104.png
val\COCO_val2014_000000164121.jpg	maps\val\COCO_val2014_000000164121.png
val\COCO_val2014_000000164330.jpg	maps\val\COCO_val2014_000000164330.png
val\COCO_val2014_000000164548.jpg	maps\val\COCO_val2014_000000164548.png
val\COCO_val2014_000000164555.jpg	maps\val\COCO_val2014_000000164555.png
val\COCO_val2014_000000164602.jpg	maps\val\COCO_val2014_000000164602.png
val\COCO_val2014_000000164635.jpg	maps\val\COCO_val2014_000000164635.png
val\COCO_val2014_000000164780.jpg	maps\val\COCO_val2014_000000164780.png
val\COCO_val2014_000000165055.jpg	maps\val\COCO_val2014_000000165055.png
val\COCO_val2014_000000165056.jpg	maps\val\COCO_val2014_000000165056.png
val\COCO_val2014_000000165298.jpg	maps\val\COCO_val2014_000000165298.png
val\COCO_val2014_000000165522.jpg	maps\val\COCO_val2014_000000165522.png
val\COCO_val2014_000000165589.jpg	maps\val\COCO_val2014_000000165589.png
val\COCO_val2014_000000165643.jpg	maps\val\COCO_val2014_000000165643.png
val\COCO_val2014_000000165686.jpg	maps\val\COCO_val2014_000000165686.png
val\COCO_val2014_000000165831.jpg	maps\val\COCO_val2014_000000165831.png
val\COCO_val2014_000000166003.jpg	maps\val\COCO_val2014_000000166003.png
val\COCO_val2014_000000166060.jpg	maps\val\COCO_val2014_000000166060.png
val\COCO_val2014_000000166244.jpg	maps\val\COCO_val2014_000000166244.png
val\COCO_val2014_000000166287.jpg	maps\val\COCO_val2014_000000166287.png
val\COCO_val2014_000000166320.jpg	maps\val\COCO_val2014_000000166320.png
val\COCO_val2014_000000166358.jpg	maps\val\COCO_val2014_000000166358.png
val\COCO_val2014_000000166565.jpg	maps\val\COCO_val2014_000000166565.png
val\COCO_val2014_000000166948.jpg	maps\val\COCO_val2014_000000166948.png
val\COCO_val2014_000000167122.jpg	maps\val\COCO_val2014_000000167122.png
val\COCO_val2014_000000167347.jpg	maps\val\COCO_val2014_000000167347.png
val\COCO_val2014_000000167443.jpg	maps\val\COCO_val2014_000000167443.png
val\COCO_val2014_000000167477.jpg	maps\val\COCO_val2014_000000167477.png
val\COCO_val2014_000000167486.jpg	maps\val\COCO_val2014_000000167486.png
val\COCO_val2014_000000167696.jpg	maps\val\COCO_val2014_000000167696.png
val\COCO_val2014_000000167724.jpg	maps\val\COCO_val2014_000000167724.png
val\COCO_val2014_000000167854.jpg	maps\val\COCO_val2014_000000167854.png
val\COCO_val2014_000000167898.jpg	maps\val\COCO_val2014_000000167898.png
val\COCO_val2014_000000167906.jpg	maps\val\COCO_val2014_000000167906.png
val\COCO_val2014_000000167952.jpg	maps\val\COCO_val2014_000000167952.png
val\COCO_val2014_000000168031.jpg	maps\val\COCO_val2014_000000168031.png
val\COCO_val2014_000000168337.jpg	maps\val\COCO_val2014_000000168337.png
val\COCO_val2014_000000168583.jpg	maps\val\COCO_val2014_000000168583.png
val\COCO_val2014_000000168662.jpg	maps\val\COCO_val2014_000000168662.png
val\COCO_val2014_000000168686.jpg	maps\val\COCO_val2014_000000168686.png
val\COCO_val2014_000000168713.jpg	maps\val\COCO_val2014_000000168713.png
val\COCO_val2014_000000168781.jpg	maps\val\COCO_val2014_000000168781.png
val\COCO_val2014_000000168890.jpg	maps\val\COCO_val2014_000000168890.png
val\COCO_val2014_000000168909.jpg	maps\val\COCO_val2014_000000168909.png
val\COCO_val2014_000000169045.jpg	maps\val\COCO_val2014_000000169045.png
val\COCO_val2014_000000169111.jpg	maps\val\COCO_val2014_000000169111.png
val\COCO_val2014_000000169169.jpg	maps\val\COCO_val2014_000000169169.png
val\COCO_val2014_000000169250.jpg	maps\val\COCO_val2014_000000169250.png
val\COCO_val2014_000000169331.jpg	maps\val\COCO_val2014_000000169331.png
val\COCO_val2014_000000169438.jpg	maps\val\COCO_val2014_000000169438.png
val\COCO_val2014_000000169562.jpg	maps\val\COCO_val2014_000000169562.png
val\COCO_val2014_000000169996.jpg	maps\val\COCO_val2014_000000169996.png
val\COCO_val2014_000000170178.jpg	maps\val\COCO_val2014_000000170178.png
val\COCO_val2014_000000170340.jpg	maps\val\COCO_val2014_000000170340.png
val\COCO_val2014_000000170393.jpg	maps\val\COCO_val2014_000000170393.png
val\COCO_val2014_000000170401.jpg	maps\val\COCO_val2014_000000170401.png
val\COCO_val2014_000000170436.jpg	maps\val\COCO_val2014_000000170436.png
val\COCO_val2014_000000170442.jpg	maps\val\COCO_val2014_000000170442.png
val\COCO_val2014_000000170640.jpg	maps\val\COCO_val2014_000000170640.png
val\COCO_val2014_000000170700.jpg	maps\val\COCO_val2014_000000170700.png
val\COCO_val2014_000000170784.jpg	maps\val\COCO_val2014_000000170784.png
val\COCO_val2014_000000170974.jpg	maps\val\COCO_val2014_000000170974.png
val\COCO_val2014_000000171190.jpg	maps\val\COCO_val2014_000000171190.png
val\COCO_val2014_000000171192.jpg	maps\val\COCO_val2014_000000171192.png
val\COCO_val2014_000000171201.jpg	maps\val\COCO_val2014_000000171201.png
val\COCO_val2014_000000171241.jpg	maps\val\COCO_val2014_000000171241.png
val\COCO_val2014_000000171255.jpg	maps\val\COCO_val2014_000000171255.png
val\COCO_val2014_000000171310.jpg	maps\val\COCO_val2014_000000171310.png
val\COCO_val2014_000000171360.jpg	maps\val\COCO_val2014_000000171360.png
val\COCO_val2014_000000171464.jpg	maps\val\COCO_val2014_000000171464.png
val\COCO_val2014_000000171548.jpg	maps\val\COCO_val2014_000000171548.png
val\COCO_val2014_000000171678.jpg	maps\val\COCO_val2014_000000171678.png
val\COCO_val2014_000000171740.jpg	maps\val\COCO_val2014_000000171740.png
val\COCO_val2014_000000171753.jpg	maps\val\COCO_val2014_000000171753.png
val\COCO_val2014_000000171757.jpg	maps\val\COCO_val2014_000000171757.png
val\COCO_val2014_000000171809.jpg	maps\val\COCO_val2014_000000171809.png
val\COCO_val2014_000000171962.jpg	maps\val\COCO_val2014_000000171962.png
val\COCO_val2014_000000172021.jpg	maps\val\COCO_val2014_000000172021.png
val\COCO_val2014_000000172057.jpg	maps\val\COCO_val2014_000000172057.png
val\COCO_val2014_000000172556.jpg	maps\val\COCO_val2014_000000172556.png
val\COCO_val2014_000000172599.jpg	maps\val\COCO_val2014_000000172599.png
val\COCO_val2014_000000172648.jpg	maps\val\COCO_val2014_000000172648.png
val\COCO_val2014_000000172686.jpg	maps\val\COCO_val2014_000000172686.png
val\COCO_val2014_000000172877.jpg	maps\val\COCO_val2014_000000172877.png
val\COCO_val2014_000000172995.jpg	maps\val\COCO_val2014_000000172995.png
val\COCO_val2014_000000173004.jpg	maps\val\COCO_val2014_000000173004.png
val\COCO_val2014_000000173008.jpg	maps\val\COCO_val2014_000000173008.png
val\COCO_val2014_000000173080.jpg	maps\val\COCO_val2014_000000173080.png
val\COCO_val2014_000000173514.jpg	maps\val\COCO_val2014_000000173514.png
val\COCO_val2014_000000173598.jpg	maps\val\COCO_val2014_000000173598.png
val\COCO_val2014_000000173693.jpg	maps\val\COCO_val2014_000000173693.png
val\COCO_val2014_000000173825.jpg	maps\val\COCO_val2014_000000173825.png
val\COCO_val2014_000000173997.jpg	maps\val\COCO_val2014_000000173997.png
val\COCO_val2014_000000174070.jpg	maps\val\COCO_val2014_000000174070.png
val\COCO_val2014_000000174113.jpg	maps\val\COCO_val2014_000000174113.png
val\COCO_val2014_000000174206.jpg	maps\val\COCO_val2014_000000174206.png
val\COCO_val2014_000000174425.jpg	maps\val\COCO_val2014_000000174425.png
val\COCO_val2014_000000174511.jpg	maps\val\COCO_val2014_000000174511.png
val\COCO_val2014_000000174690.jpg	maps\val\COCO_val2014_000000174690.png
val\COCO_val2014_000000174721.jpg	maps\val\COCO_val2014_000000174721.png
val\COCO_val2014_000000174888.jpg	maps\val\COCO_val2014_000000174888.png
val\COCO_val2014_000000175102.jpg	maps\val\COCO_val2014_000000175102.png
val\COCO_val2014_000000175310.jpg	maps\val\COCO_val2014_000000175310.png
val\COCO_val2014_000000175437.jpg	maps\val\COCO_val2014_000000175437.png
val\COCO_val2014_000000175597.jpg	maps\val\COCO_val2014_000000175597.png
val\COCO_val2014_000000175653.jpg	maps\val\COCO_val2014_000000175653.png
val\COCO_val2014_000000175878.jpg	maps\val\COCO_val2014_000000175878.png
val\COCO_val2014_000000175908.jpg	maps\val\COCO_val2014_000000175908.png
val\COCO_val2014_000000175954.jpg	maps\val\COCO_val2014_000000175954.png
val\COCO_val2014_000000176017.jpg	maps\val\COCO_val2014_000000176017.png
val\COCO_val2014_000000176031.jpg	maps\val\COCO_val2014_000000176031.png
val\COCO_val2014_000000176120.jpg	maps\val\COCO_val2014_000000176120.png
val\COCO_val2014_000000176180.jpg	maps\val\COCO_val2014_000000176180.png
val\COCO_val2014_000000176226.jpg	maps\val\COCO_val2014_000000176226.png
val\COCO_val2014_000000176278.jpg	maps\val\COCO_val2014_000000176278.png
val\COCO_val2014_000000176328.jpg	maps\val\COCO_val2014_000000176328.png
val\COCO_val2014_000000176330.jpg	maps\val\COCO_val2014_000000176330.png
val\COCO_val2014_000000176606.jpg	maps\val\COCO_val2014_000000176606.png
val\COCO_val2014_000000177015.jpg	maps\val\COCO_val2014_000000177015.png
val\COCO_val2014_000000177149.jpg	maps\val\COCO_val2014_000000177149.png
val\COCO_val2014_000000177262.jpg	maps\val\COCO_val2014_000000177262.png
val\COCO_val2014_000000177323.jpg	maps\val\COCO_val2014_000000177323.png
val\COCO_val2014_000000177366.jpg	maps\val\COCO_val2014_000000177366.png
val\COCO_val2014_000000177375.jpg	maps\val\COCO_val2014_000000177375.png
val\COCO_val2014_000000177468.jpg	maps\val\COCO_val2014_000000177468.png
val\COCO_val2014_000000177496.jpg	maps\val\COCO_val2014_000000177496.png
val\COCO_val2014_000000177934.jpg	maps\val\COCO_val2014_000000177934.png
val\COCO_val2014_000000178331.jpg	maps\val\COCO_val2014_000000178331.png
val\COCO_val2014_000000178413.jpg	maps\val\COCO_val2014_000000178413.png
val\COCO_val2014_000000178446.jpg	maps\val\COCO_val2014_000000178446.png
val\COCO_val2014_000000178516.jpg	maps\val\COCO_val2014_000000178516.png
val\COCO_val2014_000000178606.jpg	maps\val\COCO_val2014_000000178606.png
val\COCO_val2014_000000178690.jpg	maps\val\COCO_val2014_000000178690.png
val\COCO_val2014_000000178691.jpg	maps\val\COCO_val2014_000000178691.png
val\COCO_val2014_000000178748.jpg	maps\val\COCO_val2014_000000178748.png
val\COCO_val2014_000000178795.jpg	maps\val\COCO_val2014_000000178795.png
val\COCO_val2014_000000178941.jpg	maps\val\COCO_val2014_000000178941.png
val\COCO_val2014_000000178980.jpg	maps\val\COCO_val2014_000000178980.png
val\COCO_val2014_000000179141.jpg	maps\val\COCO_val2014_000000179141.png
val\COCO_val2014_000000179322.jpg	maps\val\COCO_val2014_000000179322.png
val\COCO_val2014_000000179415.jpg	maps\val\COCO_val2014_000000179415.png
val\COCO_val2014_000000179441.jpg	maps\val\COCO_val2014_000000179441.png
val\COCO_val2014_000000179699.jpg	maps\val\COCO_val2014_000000179699.png
val\COCO_val2014_000000179727.jpg	maps\val\COCO_val2014_000000179727.png
val\COCO_val2014_000000179898.jpg	maps\val\COCO_val2014_000000179898.png
val\COCO_val2014_000000179926.jpg	maps\val\COCO_val2014_000000179926.png
val\COCO_val2014_000000180013.jpg	maps\val\COCO_val2014_000000180013.png
val\COCO_val2014_000000180045.jpg	maps\val\COCO_val2014_000000180045.png
val\COCO_val2014_000000180101.jpg	maps\val\COCO_val2014_000000180101.png
val\COCO_val2014_000000180362.jpg	maps\val\COCO_val2014_000000180362.png
val\COCO_val2014_000000180366.jpg	maps\val\COCO_val2014_000000180366.png
val\COCO_val2014_000000180383.jpg	maps\val\COCO_val2014_000000180383.png
val\COCO_val2014_000000180521.jpg	maps\val\COCO_val2014_000000180521.png
val\COCO_val2014_000000180584.jpg	maps\val\COCO_val2014_000000180584.png
val\COCO_val2014_000000180653.jpg	maps\val\COCO_val2014_000000180653.png
val\COCO_val2014_000000180662.jpg	maps\val\COCO_val2014_000000180662.png
val\COCO_val2014_000000180751.jpg	maps\val\COCO_val2014_000000180751.png
val\COCO_val2014_000000180764.jpg	maps\val\COCO_val2014_000000180764.png
val\COCO_val2014_000000180787.jpg	maps\val\COCO_val2014_000000180787.png
val\COCO_val2014_000000181030.jpg	maps\val\COCO_val2014_000000181030.png
val\COCO_val2014_000000181118.jpg	maps\val\COCO_val2014_000000181118.png
val\COCO_val2014_000000181139.jpg	maps\val\COCO_val2014_000000181139.png
val\COCO_val2014_000000181179.jpg	maps\val\COCO_val2014_000000181179.png
val\COCO_val2014_000000181446.jpg	maps\val\COCO_val2014_000000181446.png
val\COCO_val2014_000000181449.jpg	maps\val\COCO_val2014_000000181449.png
val\COCO_val2014_000000181627.jpg	maps\val\COCO_val2014_000000181627.png
val\COCO_val2014_000000181655.jpg	maps\val\COCO_val2014_000000181655.png
val\COCO_val2014_000000181816.jpg	maps\val\COCO_val2014_000000181816.png
val\COCO_val2014_000000181888.jpg	maps\val\COCO_val2014_000000181888.png
val\COCO_val2014_000000182233.jpg	maps\val\COCO_val2014_000000182233.png
val\COCO_val2014_000000182236.jpg	maps\val\COCO_val2014_000000182236.png
val\COCO_val2014_000000182362.jpg	maps\val\COCO_val2014_000000182362.png
val\COCO_val2014_000000182417.jpg	maps\val\COCO_val2014_000000182417.png
val\COCO_val2014_000000182523.jpg	maps\val\COCO_val2014_000000182523.png
val\COCO_val2014_000000182784.jpg	maps\val\COCO_val2014_000000182784.png
val\COCO_val2014_000000182834.jpg	maps\val\COCO_val2014_000000182834.png
val\COCO_val2014_000000183166.jpg	maps\val\COCO_val2014_000000183166.png
val\COCO_val2014_000000183204.jpg	maps\val\COCO_val2014_000000183204.png
val\COCO_val2014_000000183319.jpg	maps\val\COCO_val2014_000000183319.png
val\COCO_val2014_000000183364.jpg	maps\val\COCO_val2014_000000183364.png
val\COCO_val2014_000000183379.jpg	maps\val\COCO_val2014_000000183379.png
val\COCO_val2014_000000183519.jpg	maps\val\COCO_val2014_000000183519.png
val\COCO_val2014_000000183620.jpg	maps\val\COCO_val2014_000000183620.png
val\COCO_val2014_000000183905.jpg	maps\val\COCO_val2014_000000183905.png
val\COCO_val2014_000000183965.jpg	maps\val\COCO_val2014_000000183965.png
val\COCO_val2014_000000183991.jpg	maps\val\COCO_val2014_000000183991.png
val\COCO_val2014_000000184139.jpg	maps\val\COCO_val2014_000000184139.png
val\COCO_val2014_000000184313.jpg	maps\val\COCO_val2014_000000184313.png
val\COCO_val2014_000000184384.jpg	maps\val\COCO_val2014_000000184384.png
val\COCO_val2014_000000184485.jpg	maps\val\COCO_val2014_000000184485.png
val\COCO_val2014_000000184611.jpg	maps\val\COCO_val2014_000000184611.png
val\COCO_val2014_000000184621.jpg	maps\val\COCO_val2014_000000184621.png
val\COCO_val2014_000000184773.jpg	maps\val\COCO_val2014_000000184773.png
val\COCO_val2014_000000184830.jpg	maps\val\COCO_val2014_000000184830.png
val\COCO_val2014_000000184945.jpg	maps\val\COCO_val2014_000000184945.png
val\COCO_val2014_000000184994.jpg	maps\val\COCO_val2014_000000184994.png
val\COCO_val2014_000000185276.jpg	maps\val\COCO_val2014_000000185276.png
val\COCO_val2014_000000185373.jpg	maps\val\COCO_val2014_000000185373.png
val\COCO_val2014_000000185444.jpg	maps\val\COCO_val2014_000000185444.png
val\COCO_val2014_000000185464.jpg	maps\val\COCO_val2014_000000185464.png
val\COCO_val2014_000000185472.jpg	maps\val\COCO_val2014_000000185472.png
val\COCO_val2014_000000185614.jpg	maps\val\COCO_val2014_000000185614.png
val\COCO_val2014_000000185781.jpg	maps\val\COCO_val2014_000000185781.png
val\COCO_val2014_000000185807.jpg	maps\val\COCO_val2014_000000185807.png
val\COCO_val2014_000000185935.jpg	maps\val\COCO_val2014_000000185935.png
val\COCO_val2014_000000185936.jpg	maps\val\COCO_val2014_000000185936.png
val\COCO_val2014_000000186013.jpg	maps\val\COCO_val2014_000000186013.png
val\COCO_val2014_000000186036.jpg	maps\val\COCO_val2014_000000186036.png
val\COCO_val2014_000000186095.jpg	maps\val\COCO_val2014_000000186095.png
val\COCO_val2014_000000186130.jpg	maps\val\COCO_val2014_000000186130.png
val\COCO_val2014_000000186165.jpg	maps\val\COCO_val2014_000000186165.png
val\COCO_val2014_000000186412.jpg	maps\val\COCO_val2014_000000186412.png
val\COCO_val2014_000000186497.jpg	maps\val\COCO_val2014_000000186497.png
val\COCO_val2014_000000186697.jpg	maps\val\COCO_val2014_000000186697.png
val\COCO_val2014_000000186927.jpg	maps\val\COCO_val2014_000000186927.png
val\COCO_val2014_000000187054.jpg	maps\val\COCO_val2014_000000187054.png
val\COCO_val2014_000000187072.jpg	maps\val\COCO_val2014_000000187072.png
val\COCO_val2014_000000187144.jpg	maps\val\COCO_val2014_000000187144.png
val\COCO_val2014_000000187177.jpg	maps\val\COCO_val2014_000000187177.png
val\COCO_val2014_000000187236.jpg	maps\val\COCO_val2014_000000187236.png
val\COCO_val2014_000000187240.jpg	maps\val\COCO_val2014_000000187240.png
val\COCO_val2014_000000187249.jpg	maps\val\COCO_val2014_000000187249.png
val\COCO_val2014_000000187349.jpg	maps\val\COCO_val2014_000000187349.png
val\COCO_val2014_000000187424.jpg	maps\val\COCO_val2014_000000187424.png
val\COCO_val2014_000000187543.jpg	maps\val\COCO_val2014_000000187543.png
